gene_id,symbol,gene_name,log2_fold_change,Pvalue,FDR,name,logCPM
ENSMUSG00000022760,Thap7,THAP domain containing 7,1.237564836,0.000822269,0.004967976,2,5.26115238
ENSMUSG00000000326,Comt,catechol-O-methyltransferase,1.059093141,1.13E-06,1.84E-05,2,10.83171301
ENSMUSG00000041378,Cldn5,claudin 5,1.376093089,0.001419994,0.00787505,2,4.698708697
ENSMUSG00000033918,Parl,"presenilin associated, rhomboid-like",2.208320672,1.07E-16,1.91E-14,2,6.143791633
ENSMUSG00000021018,Polr2h,polymerase (RNA) II (DNA directed) polypeptide H,1.946379336,4.59E-05,0.000447463,2,4.422650222
ENSMUSG00000099764,Rps10-ps2,"ribosomal protein S10, pseudogene 2",1.233725542,1.44E-07,3.04E-06,2,7.915932238
ENSMUSG00000004462,Tbccd1,TBCC domain containing 1,1.405206957,2.50E-05,0.000265039,2,6.469726381
ENSMUSG00000022871,Fetub,fetuin beta,1.737751231,5.40E-09,1.61E-07,2,9.78711784
ENSMUSG00000022877,Hrg,histidine-rich glycoprotein,1.290521788,1.11E-06,1.81E-05,2,11.28853695
ENSMUSG00000060459,Kng2,kininogen 2,2.87302845,2.02E-42,2.51E-38,2,9.515997185
ENSMUSG00000090021,Gm6493,predicted gene 6493,1.240092162,0.000350271,0.002448156,2,5.836420299
ENSMUSG00000022884,Eif4a2,eukaryotic translation initiation factor 4A2,1.856997102,3.25E-14,3.52E-12,2,9.550368577
ENSMUSG00000092545,Gm20319,"predicted gene, 20319",1.221097512,2.76E-05,0.000289053,2,6.663810082
ENSMUSG00000022528,Hes1,hes family bHLH transcription factor 1,1.920981529,0.000204395,0.001548842,2,4.817945318
ENSMUSG00000046546,Fam43a,"family with sequence similarity 43, member A",1.708602538,0.000165904,0.001308085,2,4.107219817
ENSMUSG00000103847,Gm20056,"predicted gene, 20056",1.171096497,0.002288347,0.011801456,2,5.187418785
ENSMUSG00000086324,Gm15564,predicted gene 15564,2.983900576,0.003701245,0.017348572,2,1.736744438
ENSMUSG00000003955,Fam162a,"family with sequence similarity 162, member A",1.561087489,6.79E-09,1.97E-07,2,6.364353867
ENSMUSG00000075229,Ccdc58,coiled-coil domain containing 58,1.511677438,1.11E-05,0.000133548,2,5.710031465
ENSMUSG00000022901,Cd86,CD86 antigen,1.32946301,0.008657489,0.033798184,2,3.843218599
ENSMUSG00000022827,Rabl3,"RAB, member RAS oncogene family-like 3",1.061487021,0.000492111,0.003280913,2,5.898599413
ENSMUSG00000022821,Hgd,"homogentisate 1, 2-dioxygenase",1.163518511,6.45E-07,1.12E-05,2,10.58584401
ENSMUSG00000002847,Pla1a,phospholipase A1 member A,1.134715374,2.54E-05,0.000268097,2,6.264195696
ENSMUSG00000022668,Gtpbp8,GTP-binding protein 8 (putative),1.00595447,0.003204921,0.015505834,2,5.604441951
ENSMUSG00000081453,Gm6767,predicted gene 6767,2.275076384,1.24E-12,9.17E-11,2,5.224143351
ENSMUSG00000004843,Chmp2b,charged multivesicular body protein 2B,1.375741937,2.15E-07,4.32E-06,2,6.320334329
ENSMUSG00000090386,Mir99ahg,Mir99a and Mirlet7c-1 host gene (non-protein coding),1.232973401,0.01158996,0.042794374,2,4.169851807
ENSMUSG00000116993,Gm32461,"predicted gene, 32461",2.979996078,3.09E-07,5.82E-06,2,2.709635681
ENSMUSG00000116810,Gm32624,"predicted gene, 32624",3.762165581,0.002441168,0.012484915,2,0.955674033
ENSMUSG00000116845,Gm46546,"predicted gene, 46546",1.787124116,4.32E-05,0.000425505,2,4.059122999
ENSMUSG00000022982,Sod1,"superoxide dismutase 1, soluble",1.95384176,2.85E-17,5.62E-15,2,10.80382381
ENSMUSG00000039956,Mrap,melanocortin 2 receptor accessory protein,1.340630245,4.63E-06,6.31E-05,2,6.829218597
ENSMUSG00000081176,H3f3a-ps2,"H3.3 histone A, pseudogene 2",2.967212226,2.17E-09,7.25E-08,2,3.144471239
ENSMUSG00000051989,Smim11,small integral membrane protein 11,1.376038787,0.002907916,0.014353721,2,4.699591277
ENSMUSG00000022948,Setd4,SET domain containing 4,1.32564576,0.013878244,0.049586806,2,4.346800963
ENSMUSG00000051483,Cbr1,carbonyl reductase 1,1.279399266,2.76E-07,5.34E-06,2,7.983214959
ENSMUSG00000047109,Cldn14,claudin 14,1.219754333,0.004206348,0.019245368,2,4.689853068
ENSMUSG00000062480,Acat3,acetyl-Coenzyme A acetyltransferase 3,1.702912971,1.02E-10,4.89E-09,2,8.11168563
ENSMUSG00000014769,Psmb1,"proteasome (prosome, macropain) subunit, beta type 1",1.881200602,1.61E-19,5.40E-17,2,8.495672862
ENSMUSG00000072761,Gm6712,predicted gene 6712,2.837352716,0.011903183,0.043671931,2,1.259023455
ENSMUSG00000043801,Oaz1-ps,"ornithine decarboxylase antizyme 1, pseudogene",1.531958733,2.63E-10,1.12E-08,2,8.839467447
ENSMUSG00000116564,Riok2,RIO kinase 2,1.383305185,6.22E-05,0.000580317,2,6.894210052
ENSMUSG00000090957,Gm7535,predicted gene 7535,1.848826111,0.003545061,0.01674745,2,3.290142634
ENSMUSG00000053347,Zfp943,zinc finger prtoein 943,1.531050805,0.003614402,0.017029734,2,3.73869581
ENSMUSG00000024137,E4f1,E4F transcription factor 1,1.331223074,0.010046578,0.038096722,2,3.745549239
ENSMUSG00000041429,Nthl1,nth (endonuclease III)-like 1 (E.coli),2.442690321,0.000112725,0.000950255,2,2.709635681
ENSMUSG00000040688,Tbl3,transducin (beta)-like 3,1.343223621,0.000102062,0.000874593,2,5.627404536
ENSMUSG00000044533,Rps2,ribosomal protein S2,1.241501012,6.28E-10,2.46E-08,2,9.556850797
ENSMUSG00000075705,Msrb1,methionine sulfoxide reductase B1,1.217096827,1.08E-07,2.35E-06,2,9.303922278
ENSMUSG00000045316,Fahd1,fumarylacetoacetate hydrolase domain containing 1,1.343857492,5.55E-08,1.29E-06,2,6.52352827
ENSMUSG00000038880,Mrps34,mitochondrial ribosomal protein S34,1.761928817,4.17E-09,1.27E-07,2,6.222189289
ENSMUSG00000057411,Antkmt,adenine nucleotide translocase lysine methyltransferase,1.588528313,4.56E-06,6.23E-05,2,5.250014221
ENSMUSG00000025732,Mcrip2,MAPK regulated corepressor interacting protein 2,1.244352113,7.85E-06,9.92E-05,2,6.599530915
ENSMUSG00000025731,Mettl26,methyltransferase like 26,1.473472168,1.38E-10,6.32E-09,2,8.048095332
ENSMUSG00000036775,Decr2,"2-4-dienoyl-Coenzyme A reductase 2, peroxisomal",1.087063541,7.93E-07,1.36E-05,2,9.777434515
ENSMUSG00000024191,Bnip1,BCL2/adenovirus E1B interacting protein 1,1.392127515,0.000121808,0.001012404,2,5.051671269
ENSMUSG00000117084,Gm22146,"predicted gene, 22146",1.783918421,0.008987003,0.034876528,2,2.709635681
ENSMUSG00000024007,Ppil1,peptidylprolyl isomerase (cyclophilin)-like 1,1.535456831,0.000533629,0.003503244,2,4.661543358
ENSMUSG00000079563,Pglyrp2,peptidoglycan recognition protein 2,1.464966785,3.70E-08,9.17E-07,2,8.100135264
ENSMUSG00000024292,Cyp4f14,"cytochrome P450, family 4, subfamily f, polypeptide 14",1.029267094,0.000292261,0.00210421,2,9.413820888
ENSMUSG00000024055,Cyp4f13,"cytochrome P450, family 4, subfamily f, polypeptide 13",1.010186553,5.50E-05,0.000523257,2,7.335583923
ENSMUSG00000053600,Zfp472,zinc finger protein 472,2.41578968,0.000140134,0.001138837,2,2.809683432
ENSMUSG00000055240,Zfp101,zinc finger protein 101,1.770257547,0.008913253,0.034622741,2,2.822704275
ENSMUSG00000024309,Pfdn6,prefoldin subunit 6,1.57359186,2.93E-06,4.26E-05,2,5.172519165
ENSMUSG00000037649,H2-DMa,"histocompatibility 2, class II, locus DMa",1.560589079,0.007146948,0.029164804,2,3.533763033
ENSMUSG00000096727,Psmb9,"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)",1.958951832,2.94E-05,0.000305478,2,4.421580798
ENSMUSG00000060586,H2-Eb1,"histocompatibility 2, class II antigen E beta",2.176716373,2.60E-09,8.47E-08,2,6.048776404
ENSMUSG00000092203,1110038B12Rik,RIKEN cDNA 1110038B12 gene,1.834657845,0.00087682,0.005233977,2,3.422444928
ENSMUSG00000007050,Lsm2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",1.388924421,0.000713259,0.00445214,2,4.703996099
ENSMUSG00000024387,Csnk2b,"casein kinase 2, beta polypeptide",1.08866406,3.44E-05,0.00035213,2,7.407171448
ENSMUSG00000024391,Apom,apolipoprotein M,1.046162684,0.000208833,0.001574669,2,7.581617223
ENSMUSG00000001524,Gtf2h4,"general transcription factor II H, polypeptide 4",1.929876293,6.08E-06,7.94E-05,2,4.567755804
ENSMUSG00000001525,Tubb5,"tubulin, beta 5 class I",1.25884425,1.81E-05,0.000202756,2,7.606106258
ENSMUSG00000049832,Rbx1-ps,"ring-box 1, pseudogene",1.806237271,1.88E-05,0.000208704,2,4.214449576
ENSMUSG00000067212,H2-T23,"histocompatibility 2, T region locus 23",1.8003957,8.82E-14,8.57E-12,2,8.601540066
ENSMUSG00000097971,NA,NA,1.376773728,3.97E-05,0.000395367,2,14.36738566
ENSMUSG00000023963,Cyp39a1,"cytochrome P450, family 39, subfamily a, polypeptide 1",1.625481935,9.82E-07,1.63E-05,2,6.072026268
ENSMUSG00000034509,Mad2l1bp,MAD2L1 binding protein,2.253721821,0.000174413,0.001363075,2,3.224060271
ENSMUSG00000067144,Slc22a7,"solute carrier family 22 (organic anion transporter), member 7",1.602734036,0.000522047,0.003445323,2,4.285673282
ENSMUSG00000015605,Srf,serum response factor,1.30666698,0.000587151,0.003790568,2,5.151671078
ENSMUSG00000024174,Pot1b,protection of telomeres 1B,1.902322185,0.000892265,0.005313419,2,3.287796997
ENSMUSG00000057835,Zfp119a,zinc finger protein 119a,1.851866219,0.003896604,0.018105522,2,2.900172873
ENSMUSG00000003198,Zfp959,zinc finger protein 959,2.40487474,7.34E-05,0.000664853,2,3.149647426
ENSMUSG00000062101,Zfp119b,zinc finger protein 119b,3.890309085,9.64E-06,0.000118608,2,1.509537815
ENSMUSG00000038781,Stap2,signal transducing adaptor family member 2,1.234650608,0.000149746,0.001197821,2,6.150119771
ENSMUSG00000037095,Lrg1,leucine-rich alpha-2-glycoprotein 1,1.076900986,0.000201903,0.001536032,2,9.539614774
ENSMUSG00000024091,Vapa,"vesicle-associated membrane protein, associated protein A",1.113688644,1.80E-06,2.75E-05,2,7.965394333
ENSMUSG00000038541,Srd5a2,steroid 5 alpha-reductase 2,4.473557112,0.007420986,0.030056204,2,0.555563689
ENSMUSG00000024067,Dpy30,"dpy-30, histone methyltransferase complex regulatory subunit",1.749107368,1.74E-07,3.57E-06,2,5.431576407
ENSMUSG00000024072,Yipf4,"Yip1 domain family, member 4",2.287786214,1.15E-19,4.09E-17,2,6.80702397
ENSMUSG00000024070,Prkd3,protein kinase D3,1.629434344,2.52E-08,6.44E-07,2,9.015112345
ENSMUSG00000024097,Srsf7,serine and arginine-rich splicing factor 7,1.031604532,0.000803191,0.004871647,2,6.342167175
ENSMUSG00000024248,Cox7a2l,cytochrome c oxidase subunit 7A2 like,1.011623599,8.49E-06,0.00010618,2,7.913979203
ENSMUSG00000071035,Gm5499,predicted pseudogene 5499,1.065429878,0.000734027,0.004543,2,6.187793732
ENSMUSG00000024150,Mcfd2,multiple coagulation factor deficiency 2,1.422621373,2.20E-10,9.61E-09,2,9.474748304
ENSMUSG00000085287,4833418N02Rik,RIKEN cDNA 4833418N02 gene,1.874530393,0.001569856,0.008546231,2,3.065720667
ENSMUSG00000036438,Calm2,calmodulin 2,1.211626587,8.56E-08,1.91E-06,2,7.956590864
ENSMUSG00000066878,Gm10184,predicted pseudogene 10184,1.130531973,0.00387006,0.01801053,2,5.318970512
ENSMUSG00000043346,Gm6741,predicted gene 6741,2.410937359,0.006128339,0.025856726,2,2.078826171
ENSMUSG00000063889,Crem,cAMP responsive element modulator,1.663702973,6.09E-07,1.06E-05,2,5.863322921
ENSMUSG00000024234,Mtpap,mitochondrial poly(A) polymerase,1.576211654,7.20E-05,0.00065468,2,5.555929063
ENSMUSG00000002475,Abhd3,abhydrolase domain containing 3,1.269506089,4.83E-09,1.46E-07,2,8.004522577
ENSMUSG00000097222,Gata6os,"GATA binding protein 6, opposite strand",1.830668516,0.013207542,0.047531859,2,2.372955024
ENSMUSG00000071867,Mrpl27-ps,"mitochondrial ribosomal protein L27, pseudogene",1.370117615,0.006779083,0.028022314,2,3.976887999
ENSMUSG00000024382,Ercc3,"excision repair cross-complementing rodent repair deficiency, complementation group 3",1.393241696,1.97E-05,0.000216675,2,6.169079723
ENSMUSG00000087590,Epb41l4aos,"erythrocyte membrane protein band 4.1 like 4a, opposite strand",1.275389851,0.012363979,0.045069983,2,4.151186376
ENSMUSG00000085172,Gm6542,predicted gene 6542,1.420188298,6.26E-06,8.13E-05,2,6.044961856
ENSMUSG00000014294,Ndufa2,NADH:ubiquinone oxidoreductase subunit A2,1.005283761,0.00014446,0.001165616,2,7.460190355
ENSMUSG00000051316,Taf7,TATA-box binding protein associated factor 7,1.970424928,0.000502811,0.003338549,2,3.474028439
ENSMUSG00000102827,Gm8242,predicted gene 8242,1.933781529,2.59E-05,0.000273026,2,4.0150506
ENSMUSG00000048188,Gm8181,predicted gene 8181,2.346411352,9.18E-08,2.03E-06,2,4.097877675
ENSMUSG00000117780,Gm3734,predicted gene 3734,3.017883122,0.011648872,0.042965322,2,3.496547563
ENSMUSG00000032905,Atg12,autophagy related 12,1.421794226,8.02E-08,1.80E-06,2,6.995259055
ENSMUSG00000117621,Hspe1-rs1,"heat shock protein 1 (chaperonin 10), related sequence 1",1.874976331,6.22E-08,1.44E-06,2,4.982114501
ENSMUSG00000032656,Marchf3,membrane associated ring-CH-type finger 3,2.771542505,0.000305959,0.002187788,2,2.226041344
ENSMUSG00000054072,Iigp1,interferon inducible GTPase 1,1.586664637,1.46E-09,5.06E-08,2,9.162368085
ENSMUSG00000091957,Rps2-ps10,"ribosomal protein S2, pseudogene 10",1.492862294,1.59E-07,3.29E-06,2,6.078825871
ENSMUSG00000117875,Gm6789,predicted gene 6789,1.499905869,9.48E-08,2.09E-06,2,7.089953768
ENSMUSG00000024570,Rbfa,ribosome binding factor A,2.134295692,4.16E-11,2.21E-09,2,5.606796187
ENSMUSG00000024646,Cyb5a,cytochrome b5 type A (microsomal),1.922056144,1.30E-16,2.22E-14,2,11.06881941
ENSMUSG00000024645,Timm21,translocase of inner mitochondrial membrane 21,1.583616701,1.56E-07,3.22E-06,2,6.012061137
ENSMUSG00000069324,Gm5096,predicted gene 5096,2.210794247,2.04E-10,9.05E-09,2,10.5319356
ENSMUSG00000024614,Tmx3,thioredoxin-related transmembrane protein 3,1.146094678,0.000360069,0.002506775,2,6.633465592
ENSMUSG00000024856,Cdk2ap2,CDK2-associated protein 2,1.406123698,2.74E-06,4.02E-05,2,6.426305623
ENSMUSG00000024875,Yif1a,Yip1 interacting factor homolog A (S. cerevisiae),1.090210655,0.000271697,0.00198256,2,7.186231883
ENSMUSG00000024844,Banf1,BAF nuclear assembly factor 1,1.030601007,0.001235492,0.006998681,2,6.144115842
ENSMUSG00000007338,Mrpl49,mitochondrial ribosomal protein L49,2.498364388,3.04E-19,9.18E-17,2,6.19375699
ENSMUSG00000024799,Tm7sf2,transmembrane 7 superfamily member 2,1.523091133,2.70E-09,8.76E-08,2,8.072443492
ENSMUSG00000060675,Plaat3,phospholipase A and acyltransferase 3,1.767734672,2.47E-05,0.000262153,2,4.354666631
ENSMUSG00000052562,Slc22a30,"solute carrier family 22, member 30",1.720175717,6.33E-08,1.46E-06,2,8.465113219
ENSMUSG00000010095,Slc3a2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",1.111114699,3.45E-05,0.000352661,2,6.959062923
ENSMUSG00000108414,Snhg1,small nucleolar RNA host gene 1,2.424840702,1.15E-05,0.000137339,2,3.2216046
ENSMUSG00000071654,Uqcc3,ubiquinol-cytochrome c reductase complex assembly factor 3,1.088365572,0.001809679,0.00966977,2,5.212714621
ENSMUSG00000071645,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",1.002660206,0.010951228,0.040940338,2,5.04643637
ENSMUSG00000067608,Pcna-ps2,proliferating cell nuclear antigen pseudogene 2,1.756507726,0.000249861,0.001843781,2,3.984149951
ENSMUSG00000024661,Fth1,ferritin heavy polypeptide 1,1.07837576,9.03E-06,0.000112202,2,12.33858903
ENSMUSG00000024668,Sdhaf2,succinate dehydrogenase complex assembly factor 2,1.142360084,0.0001498,0.001197821,2,6.001164003
ENSMUSG00000034371,Tkfc,"triokinase, FMN cyclase",1.502866619,5.33E-09,1.60E-07,2,10.74099515
ENSMUSG00000034659,Tmem109,transmembrane protein 109,1.600723806,4.14E-09,1.27E-07,2,6.690744787
ENSMUSG00000024732,Ccdc86,coiled-coil domain containing 86,1.173638714,0.002579563,0.013054248,2,4.885957427
ENSMUSG00000075010,AW112010,expressed sequence AW112010,1.388038889,1.38E-05,0.000160409,2,7.325659668
ENSMUSG00000063683,Glyat,glycine-N-acyltransferase,1.496889663,1.40E-12,1.02E-10,2,9.568866639
ENSMUSG00000117822,Eef1a1-ps1,"eukaryotic translation elongation factor 1 alpha 1, pseudogene 1",2.661374344,6.30E-17,1.15E-14,2,7.350101747
ENSMUSG00000047044,D030056L22Rik,RIKEN cDNA D030056L22 gene,1.386776669,0.001177768,0.006729946,2,4.40760566
ENSMUSG00000053279,Aldh1a1,"aldehyde dehydrogenase family 1, subfamily A1",1.894678823,2.71E-13,2.36E-11,2,12.81659782
ENSMUSG00000024747,Aldh1a7,"aldehyde dehydrogenase family 1, subfamily A7",1.560499517,2.00E-13,1.80E-11,2,10.1106172
ENSMUSG00000035171,1110059E24Rik,RIKEN cDNA 1110059E24 gene,1.182796708,0.000174555,0.001363323,2,5.901287093
ENSMUSG00000024878,Cbwd1,COBW domain containing 1,1.954494606,0.003459871,0.016426132,2,2.806409775
ENSMUSG00000089993,Gm5822,predicted gene 5822,2.185738874,0.005770012,0.024688346,2,2.490048994
ENSMUSG00000024785,Rcl1,RNA terminal phosphate cyclase-like 1,1.787559495,1.28E-10,5.94E-09,2,7.940543108
ENSMUSG00000024863,Mbl2,mannose-binding lectin (protein C) 2,1.195621551,1.44E-09,5.05E-08,2,10.09802687
ENSMUSG00000052595,A1cf,APOBEC1 complementation factor,1.027942326,8.94E-05,0.000779748,2,9.973638598
ENSMUSG00000118168,Gm36419,"predicted gene, 36419",1.111012233,0.001194976,0.006802902,2,5.974912267
ENSMUSG00000024778,Fas,Fas (TNF receptor superfamily member 6),1.131567424,0.006020554,0.025484338,2,5.769154768
ENSMUSG00000033610,Pank1,pantothenate kinase 1,1.235644072,5.71E-09,1.69E-07,2,10.16361414
ENSMUSG00000087579,Hectd2os,"Hectd2, opposite strand",2.124174516,0.002325247,0.011966939,2,5.570533171
ENSMUSG00000025002,Cyp2c55,"cytochrome P450, family 2, subfamily c, polypeptide 55",2.13353073,9.49E-06,0.000117016,2,3.596818313
ENSMUSG00000032808,Cyp2c38,"cytochrome P450, family 2, subfamily c, polypeptide 38",1.843425566,7.06E-08,1.61E-06,2,8.77498328
ENSMUSG00000025003,Cyp2c39,"cytochrome P450, family 2, subfamily c, polypeptide 39",1.556542004,0.004676695,0.020947418,2,4.381928874
ENSMUSG00000074882,Cyp2c68,"cytochrome P450, family 2, subfamily c, polypeptide 68",1.528383934,1.63E-09,5.58E-08,2,9.215790061
ENSMUSG00000060613,Cyp2c70,"cytochrome P450, family 2, subfamily c, polypeptide 70",1.880117712,5.47E-08,1.28E-06,2,10.2924175
ENSMUSG00000025176,Hoga1,4-hydroxy-2-oxoglutarate aldolase 1,1.420542014,1.09E-12,8.27E-11,2,8.557406172
ENSMUSG00000025197,Cyp2c23,"cytochrome P450, family 2, subfamily c, polypeptide 23",1.254060277,0.000294336,0.002115476,2,9.367323609
ENSMUSG00000025218,Poll,"polymerase (DNA directed), lambda",1.137915406,0.008258041,0.032596977,2,4.670573927
ENSMUSG00000056209,Npm3,nucleoplasmin 3,1.632453365,7.20E-05,0.00065468,2,4.445515635
ENSMUSG00000015176,Nolc1,nucleolar and coiled-body phosphoprotein 1,1.540409589,5.28E-06,7.06E-05,2,5.641967722
ENSMUSG00000025075,Habp2,hyaluronic acid binding protein 2,1.063638541,1.45E-05,0.000166341,2,8.772882068
ENSMUSG00000067038,Rps12-ps3,"ribosomal protein S12, pseudogene 3",1.505578351,5.16E-05,0.000494259,2,6.147534846
