gene_id,symbol,gene_name,log2_fold_change,Pvalue,FDR,name,logCPM
ENSMUSG00000099517,H3c8,H3 clustered histone 8,3.92386313,0.00253539,0.012886036,1,1.193299755
ENSMUSG00000114456,H2bc9,H2B clustered histone 9,3.950456628,3.15E-08,7.54E-07,1,2.510456781
ENSMUSG00000100210,H3c7,H3 clustered histone 7,1.668680802,4.68E-06,6.25E-05,1,5.504828275
ENSMUSG00000069274,H4c6,H4 clustered histone 6,3.816552052,3.42E-20,7.62E-18,1,4.886392817
ENSMUSG00000052565,H1f3,"H1.3 linker histone, cluster member",2.178849142,1.42E-08,3.65E-07,1,5.94928519
ENSMUSG00000069273,H3c6,H3 clustered histone 6,2.279761251,5.23E-16,5.63E-14,1,6.179952698
ENSMUSG00000058385,H2bc8,H2B clustered histone 8,2.529084704,2.22E-09,6.74E-08,1,4.475945522
ENSMUSG00000069268,H2bc7,H2B clustered histone 7,4.318381636,1.82E-05,0.000199405,1,1.43596265
ENSMUSG00000099583,H3c4,H3 clustered histone 4,2.264015545,0.000998631,0.005972032,1,3.119419718
ENSMUSG00000061482,H4c4,H4 clustered histone 4,1.701149409,2.53E-13,1.71E-11,1,7.90908586
ENSMUSG00000047246,H2bc6,H2B clustered histone 6,2.118168338,1.12E-06,1.78E-05,1,4.700510512
ENSMUSG00000018102,H2bc4,H2B clustered histone 4,1.646669218,1.21E-10,5.01E-09,1,8.414289173
ENSMUSG00000060678,H4c3,H4 clustered histone 3,2.16356174,4.00E-20,8.77E-18,1,8.178988611
ENSMUSG00000036181,H1f2,"H1.2 linker histone, cluster member",1.394779667,3.12E-05,0.000321247,1,7.82619865
ENSMUSG00000069310,H3c3,H3 clustered histone 3,3.0255977,2.58E-10,9.82E-09,1,4.426106703
ENSMUSG00000075031,H2bc3,H2B clustered histone 3,1.757630793,0.000821332,0.005069339,1,3.681126989
ENSMUSG00000061615,H2ac4,H2A clustered histone 4,2.584498177,1.49E-08,3.81E-07,1,4.09899148
ENSMUSG00000069267,H3c2,H3 clustered histone 2,1.934555636,0.000242214,0.001841409,1,4.133832003
ENSMUSG00000060093,H4c1,H4 clustered histone 1,2.946065917,5.65E-05,0.000536158,1,4.393588808
ENSMUSG00000069265,H3c1,H3 clustered histone 1,3.182241987,2.45E-18,4.20E-16,1,4.790603914
ENSMUSG00000049539,H1f1,"H1.1 linker histone, cluster member",2.006801239,0.000267859,0.002000038,1,3.77557856
ENSMUSG00000036110,Slc17a2,"solute carrier family 17 (sodium phosphate), member 2",1.243517312,0.000111562,0.000958729,1,8.851437048
ENSMUSG00000036083,Slc17a3,"solute carrier family 17 (sodium phosphate), member 3",1.014312625,5.22E-05,0.000502788,1,7.591429303
ENSMUSG00000006717,Acot13,acyl-CoA thioesterase 13,1.531333264,2.67E-10,1.01E-08,1,6.623014045
ENSMUSG00000006711,D130043K22Rik,RIKEN cDNA D130043K22 gene,1.557075596,2.43E-05,0.000256486,1,4.844939215
ENSMUSG00000086448,9330162012Rik,cDNA RIKEN 9330162012 gene,1.450054612,0.003119957,0.01529381,1,4.014021745
ENSMUSG00000045827,Serpinb9,"serine (or cysteine) peptidase inhibitor, clade B, member 9",1.547815659,5.54E-05,0.000527966,1,5.674585338
ENSMUSG00000060147,Serpinb6a,"serine (or cysteine) peptidase inhibitor, clade B, member 6a",1.474509297,0.000109728,0.000944481,1,5.707612464
ENSMUSG00000046949,Nqo2,N-ribosyldihydronicotinamide quinone reductase 2,1.832918213,7.29E-16,7.65E-14,1,8.445202921
ENSMUSG00000071451,Psmg4,"proteasome (prosome, macropain) assembly chaperone 4",1.641463319,0.001528445,0.008509268,1,3.905135512
ENSMUSG00000114828,AI463229,expressed sequence AI463229,1.719323238,0.00892878,0.035259075,1,3.334766346
ENSMUSG00000048368,Omd,osteomodulin,1.647353225,0.005027241,0.022496797,1,3.742910288
ENSMUSG00000062248,Cks2,CDC28 protein kinase regulatory subunit 2,2.075814582,5.26E-05,0.000504694,1,3.671860764
ENSMUSG00000021460,Auh,AU RNA binding protein/enoyl-coenzyme A hydratase,1.335120634,1.17E-05,0.000137333,1,6.733221706
ENSMUSG00000021468,Sptlc1,"serine palmitoyltransferase, long chain base subunit 1",1.225782045,1.00E-05,0.000120171,1,6.606165989
ENSMUSG00000025868,Higd2a,"HIG1 domain family, member 2A",1.366335783,2.96E-07,5.52E-06,1,7.122117505
ENSMUSG00000021501,Caml,calcium modulating ligand,1.81947267,4.07E-08,9.44E-07,1,5.500297402
ENSMUSG00000021539,Lect2,leukocyte cell-derived chemotaxin 2,2.061286846,3.55E-12,2.01E-10,1,8.010504264
ENSMUSG00000033102,Cdc14b,CDC14 cell division cycle 14B,1.246814846,1.01E-05,0.000121224,1,7.383458417
ENSMUSG00000021477,Ctsl,cathepsin L,1.697175949,5.09E-13,3.28E-11,1,10.47625443
ENSMUSG00000021520,Uqcrb,ubiquinol-cytochrome c reductase binding protein,2.24801519,4.60E-21,1.22E-18,1,7.889331149
ENSMUSG00000100235,Gm28557,predicted gene 28557,1.819616466,0.006659367,0.028014356,1,3.217793856
ENSMUSG00000057396,Zfp759,zinc finger protein 759,1.946003202,0.012347883,0.045572302,1,2.827210716
ENSMUSG00000071281,Zfp65,zinc finger protein 65,1.38487777,0.011790873,0.043974474,1,3.819043362
ENSMUSG00000030446,Zfp273,zinc finger protein 273,1.891203174,0.011098109,0.042097876,1,3.119419718
ENSMUSG00000094989,Rpl9-ps4,"ribosomal protein L9, pseudogene 4",1.870742892,0.000227529,0.001754985,1,4.306846836
ENSMUSG00000021576,Pdcd6,programmed cell death 6,1.318661753,1.80E-07,3.57E-06,1,7.268733929
ENSMUSG00000021583,Erap1,endoplasmic reticulum aminopeptidase 1,1.446074604,3.84E-11,1.80E-09,1,8.905406389
ENSMUSG00000021591,Glrx,glutaredoxin,1.245538991,5.53E-05,0.000527524,1,6.383558745
ENSMUSG00000021592,Arsk,arylsulfatase K,2.089108117,5.16E-08,1.16E-06,1,4.645076088
ENSMUSG00000069170,Adgrv1,adhesion G protein-coupled receptor V1,1.781362847,0.002301527,0.011980396,1,3.583685748
ENSMUSG00000021537,Cetn3,centrin 3,1.09847659,0.010004392,0.038677149,1,5.561461152
ENSMUSG00000021548,Ccnh,cyclin H,1.189668476,0.000199062,0.001562953,1,6.061823535
ENSMUSG00000021615,Xrcc4,X-ray repair complementing defective repair in Chinese hamster cells 4,2.076863384,1.39E-06,2.14E-05,1,4.765409796
ENSMUSG00000042167,Tent2,terminal nucleotidyltransferase 2,1.044619782,0.00471043,0.021414334,1,5.639519223
ENSMUSG00000074768,Bhmt,betaine-homocysteine methyltransferase,1.97123603,1.04E-08,2.75E-07,1,12.45578388
ENSMUSG00000021671,Poc5,POC5 centriolar protein,1.325571971,0.011235798,0.042496259,1,4.060686382
ENSMUSG00000041747,Utp15,UTP15 small subunit processome component,1.482884188,0.000147226,0.001211396,1,4.970055549
ENSMUSG00000092116,Gm10320,predicted pseudogene 10320,1.383769123,0.006402387,0.0271492,1,4.143027412
ENSMUSG00000021650,Ptcd2,pentatricopeptide repeat domain 2,1.640420602,4.42E-08,1.02E-06,1,5.958525111
ENSMUSG00000078945,Naip2,"NLR family, apoptosis inhibitory protein 2",1.131320302,0.00652892,0.02756812,1,4.594146682
ENSMUSG00000021638,Ocln,occludin,1.291734456,8.20E-05,0.0007377,1,6.405110829
ENSMUSG00000069089,Cdk7,cyclin-dependent kinase 7,1.398590158,7.90E-05,0.000714713,1,5.207913659
ENSMUSG00000114759,Gm10257,predicted gene 10257,2.239705884,2.46E-06,3.53E-05,1,4.183368581
ENSMUSG00000021712,Trim23,tripartite motif-containing 23,2.389759057,3.37E-15,3.03E-13,1,5.992483745
ENSMUSG00000071180,Smim15,small integral membrane protein 15,1.76278265,9.17E-08,1.99E-06,1,5.977140953
ENSMUSG00000042348,Arl15,ADP-ribosylation factor-like 15,1.325586441,0.001288128,0.007353449,1,4.709595111
ENSMUSG00000021764,Ndufs4,NADH:ubiquinone oxidoreductase core subunit S4,1.555031932,1.80E-10,7.18E-09,1,7.2584778
ENSMUSG00000114540,Gm6421,predicted pseudogene 6421,2.752397155,6.62E-11,2.93E-09,1,4.053568989
ENSMUSG00000037361,Sf3b6,"splicing factor 3B, subunit 6",2.4639105,2.74E-16,3.05E-14,1,6.246855954
ENSMUSG00000112006,Gm48633,"predicted gene, 48633",1.410800784,0.000291796,0.002146378,1,6.131197103
ENSMUSG00000066637,Ttc32,tetratricopeptide repeat domain 32,1.931404525,3.70E-06,5.10E-05,1,4.746260368
ENSMUSG00000062352,Itgb1bp1,integrin beta 1 binding protein 1,1.882515172,1.49E-06,2.27E-05,1,4.796443318
ENSMUSG00000020644,Id2,inhibitor of DNA binding 2,2.424448177,2.14E-05,0.000229634,1,7.145796105
ENSMUSG00000020629,Adi1,acireductone dioxygenase 1,1.789342063,2.23E-20,5.34E-18,1,9.228531131
ENSMUSG00000044573,Acp1,"acid phosphatase 1, soluble",1.143669572,8.62E-06,0.000105963,1,7.045433423
ENSMUSG00000020572,Nampt,nicotinamide phosphoribosyltransferase,2.672965043,9.67E-06,0.000116564,1,8.237375108
ENSMUSG00000050103,Agmo,alkylglycerol monooxygenase,1.22600281,8.12E-09,2.19E-07,1,8.678352773
ENSMUSG00000014905,Dnajb9,DnaJ heat shock protein family (Hsp40) member B9,1.243334507,3.04E-05,0.000314856,1,8.221979864
ENSMUSG00000091277,Gm1818,predicted gene 1818,2.201655937,3.71E-08,8.66E-07,1,4.515164875
ENSMUSG00000020952,Scfd1,Sec1 family domain containing 1,1.604634385,2.58E-10,9.82E-09,1,7.367329789
ENSMUSG00000020955,Ap4s1,"adaptor-related protein complex AP-4, sigma 1",1.838388448,2.74E-06,3.91E-05,1,4.864323446
ENSMUSG00000044408,Sptssa,"serine palmitoyltransferase, small subunit A",1.288468544,4.50E-08,1.03E-06,1,7.427625301
ENSMUSG00000005656,Snx6,sorting nexin 6,1.03696522,0.004739902,0.021515121,1,5.507435194
ENSMUSG00000021022,Ppp2r3c,"protein phosphatase 2, regulatory subunit B'', gamma",2.165210931,6.47E-06,8.25E-05,1,4.401273104
ENSMUSG00000021023,Prorp,protein only RNase P catalytic subunit,1.738073692,1.21E-06,1.90E-05,1,5.016798444
ENSMUSG00000021024,Psma6,proteasome subunit alpha 6,2.025816452,9.90E-19,1.88E-16,1,8.07339782
ENSMUSG00000021025,Nfkbia,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha",1.659250857,8.51E-13,5.30E-11,1,7.60579572
ENSMUSG00000021028,Mbip,MAP3K12 binding inhibitory protein 1,2.126724589,9.81E-05,0.000859135,1,3.623648801
ENSMUSG00000066491,Cox6c2,cytochrome c oxidase subunit 6C2,2.156576376,0.000654439,0.004192108,1,3.434946262
ENSMUSG00000020993,Trappc6b,trafficking protein particle complex 6B,1.0069708,0.001175447,0.006817484,1,6.149562981
ENSMUSG00000113948,Rpl17-ps3,"ribosomal protein L17, pseudogene 3",1.525659729,6.86E-06,8.65E-05,1,6.001265911
ENSMUSG00000021067,Sav1,salvador family WW domain containing 1,1.547942143,0.000170111,0.00136692,1,4.41096133
ENSMUSG00000021079,Timm9,translocase of inner mitochondrial membrane 9,1.684210474,1.70E-06,2.56E-05,1,5.688898507
ENSMUSG00000034601,2700049A03Rik,RIKEN cDNA 2700049A03 gene,1.323369944,0.01144758,0.042986831,1,4.337061161
ENSMUSG00000113441,Gm40438,"predicted gene, 40438",1.743425078,0.002524164,0.012854706,1,3.187333449
ENSMUSG00000021094,Dhrs7,dehydrogenase/reductase (SDR family) member 7,1.462272981,6.41E-06,8.19E-05,1,6.563538765
ENSMUSG00000034442,Trmt5,TRM5 tRNA methyltransferase 5,1.734538442,0.001363529,0.007724841,1,4.089510131
ENSMUSG00000066441,Rdh11,retinol dehydrogenase 11,1.467263271,8.44E-08,1.83E-06,1,8.036295038
ENSMUSG00000059060,Rad51b,RAD51 paralog B,2.377099367,0.005769928,0.025027332,1,1.791294355
ENSMUSG00000021131,Erh,ERH mRNA splicing and mitosis factor,1.306416612,0.005969555,0.025695755,1,4.594146682
ENSMUSG00000021135,Slc10a1,"solute carrier family 10 (sodium/bile acid cotransporter family), member 1",1.099600529,4.01E-05,0.00039797,1,11.10285818
ENSMUSG00000090935,Synj2bp,synaptojanin 2 binding protein,1.120501613,8.81E-06,0.000107879,1,7.866342957
ENSMUSG00000002679,Med6,mediator complex subunit 6,1.295318335,0.004035198,0.018782035,1,4.515164875
ENSMUSG00000021226,Acot2,acyl-CoA thioesterase 2,1.003396979,0.011268254,0.042496259,1,4.880907044
ENSMUSG00000042962,Gm5436,predicted pseudogene 5436,1.350242105,0.000405108,0.002841575,1,5.891374896
ENSMUSG00000085793,Lin52,lin-52 homolog (C. elegans),1.563922908,0.002289258,0.011926312,1,4.572565446
ENSMUSG00000021242,Npc2,NPC intracellular cholesterol transporter 2,1.317556409,2.65E-07,4.99E-06,1,7.519717126
ENSMUSG00000021243,Fcf1,FCF1 rRNA processing protein,1.38251129,0.000438111,0.003020418,1,5.253045089
ENSMUSG00000021036,Sptlc2,"serine palmitoyltransferase, long chain base subunit 2",1.135852415,0.000117948,0.001003662,1,6.416530773
ENSMUSG00000001175,Calm1,calmodulin 1,1.005085969,7.12E-06,8.94E-05,1,9.686921134
ENSMUSG00000021189,Atxn3,ataxin 3,1.442255542,2.05E-06,3.01E-05,1,6.482595623
ENSMUSG00000064215,Ifi27,"interferon, alpha-inducible protein 27",2.044528523,7.07E-10,2.41E-08,1,7.623309557
ENSMUSG00000041567,Serpina12,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12",1.561915711,4.69E-09,1.35E-07,1,7.716770276
ENSMUSG00000021102,Glrx5,glutaredoxin 5,1.586313908,2.19E-10,8.58E-09,1,7.902745807
ENSMUSG00000044715,Gskip,GSK3B interacting protein,1.044820255,0.010621294,0.040690389,1,5.031727374
ENSMUSG00000021270,Hsp90aa1,"heat shock protein 90, alpha (cytosolic), class A member 1",1.1636654,0.000282773,0.002087259,1,8.132749822
ENSMUSG00000041992,Rapgef5,Rap guanine nucleotide exchange factor (GEF) 5,1.040659448,0.00120603,0.006965903,1,6.083302457
ENSMUSG00000022181,C6,complement component 6,1.909789586,0.000907472,0.005509932,1,9.213268663
ENSMUSG00000041841,Rpl37,ribosomal protein L37,1.857894413,0.000193338,0.001520833,1,4.117769268
ENSMUSG00000022151,Ttc33,tetratricopeptide repeat domain 33,1.517742521,1.99E-07,3.87E-06,1,6.145607459
ENSMUSG00000072664,Ugt3a1,"UDP glycosyltransferases 3 family, polypeptide A1",1.959907032,1.73E-12,1.04E-10,1,7.90594416
ENSMUSG00000049152,Ugt3a2,"UDP glycosyltransferases 3 family, polypeptide A2",1.593065606,2.92E-14,2.26E-12,1,10.65581334
ENSMUSG00000089678,Agxt2,alanine-glyoxylate aminotransferase 2,1.095001728,9.89E-06,0.000118999,1,8.662083473
ENSMUSG00000022205,Sub1,"SUB1 homolog, transcriptional regulator",1.150408086,3.21E-06,4.49E-05,1,7.214901999
ENSMUSG00000022270,Retreg1,reticulophagy regulator 1,1.684391272,2.36E-08,5.76E-07,1,8.602504495
ENSMUSG00000052253,Zfp622,zinc finger protein 622,1.037953996,0.003633716,0.01729796,1,6.392707271
ENSMUSG00000022261,Sdc2,syndecan 2,1.931726596,4.99E-15,4.37E-13,1,9.157837793
ENSMUSG00000058600,Rpl30,ribosomal protein L30,2.07588262,5.51E-12,2.96E-10,1,6.167697993
ENSMUSG00000022323,Rida,reactive intermediate imine deaminase A homolog,2.17484264,4.41E-22,1.33E-19,1,10.85335738
ENSMUSG00000022295,Atp6v1c1,"ATPase, H+ transporting, lysosomal V1 subunit C1",1.004295184,0.000315912,0.002291897,1,6.717319685
ENSMUSG00000022300,Dcaf13,DDB1 and CUL4 associated factor 13,1.549433709,7.73E-08,1.70E-06,1,6.481976168
ENSMUSG00000022304,Dpys,dihydropyrimidinase,1.319865877,9.44E-12,4.95E-10,1,9.601603413
ENSMUSG00000022336,Eif3e,"eukaryotic translation initiation factor 3, subunit E",1.749119896,1.49E-14,1.21E-12,1,7.945832809
ENSMUSG00000038591,Colec10,collectin sub-family member 10,1.34374098,2.99E-07,5.56E-06,1,7.217372634
ENSMUSG00000022370,Mrpl13,mitochondrial ribosomal protein L13,1.329064863,5.58E-06,7.28E-05,1,6.590676285
ENSMUSG00000050891,Tatdn1,TatD DNase domain containing 1,1.494013046,0.000438426,0.003020418,1,4.729683337
ENSMUSG00000032501,Trib1,tribbles pseudokinase 1,1.082849665,6.20E-05,0.000580773,1,7.73431219
ENSMUSG00000022378,Cyrib,CYFIP related Rac1 interactor B,1.144609452,0.005848936,0.025292266,1,4.657962882
ENSMUSG00000115868,Gm2999,predicted gene 2999,3.00386933,4.48E-17,5.92E-15,1,5.529580369
ENSMUSG00000075602,Ly6a,"lymphocyte antigen 6 complex, locus A",1.722624537,0.003380804,0.016300548,1,3.955395427
ENSMUSG00000047728,Ly6g2,"lymphocyte antigen 6 complex, locus G2",1.007753152,4.01E-06,5.46E-05,1,8.817809209
ENSMUSG00000022579,Gpihbp1,GPI-anchored HDL-binding protein 1,1.001212167,0.005019658,0.022490154,1,5.932245563
ENSMUSG00000034259,Exosc4,exosome component 4,1.735354552,2.63E-07,4.97E-06,1,5.413070631
ENSMUSG00000022552,Sharpin,SHANK-associated RH domain interacting protein,1.104729165,0.00018352,0.001457055,1,5.991800893
ENSMUSG00000022553,Maf1,"MAF1 homolog, negative regulator of RNA polymerase III",1.130498981,0.001616235,0.0089255,1,6.039359281
ENSMUSG00000019080,Mfsd3,major facilitator superfamily domain containing 3,1.128005916,0.00473365,0.021494427,1,5.053655652
ENSMUSG00000071711,Mpst,mercaptopyruvate sulfurtransferase,1.098585464,4.28E-07,7.63E-06,1,8.475690672
ENSMUSG00000115867,Gm17753,"predicted gene, 17753",1.181592043,0.002392781,0.012344066,1,5.199123893
ENSMUSG00000055065,Ddx17,DEAD box helicase 17,1.522664675,3.28E-13,2.16E-11,1,8.492808369
ENSMUSG00000042406,Atf4,activating transcription factor 4,1.188971366,2.16E-06,3.15E-05,1,7.370985072
ENSMUSG00000022400,Rbx1,ring-box 1,1.037214881,0.000243178,0.001846524,1,6.417917087
ENSMUSG00000022477,Aco2,"aconitase 2, mitochondrial",1.180305086,3.12E-07,5.76E-06,1,9.21978063
ENSMUSG00000116130,Gm49431,"predicted gene, 49431",1.682397697,0.000444939,0.003056786,1,4.43909238
ENSMUSG00000068083,Cyp2d40,"cytochrome P450, family 2, subfamily d, polypeptide 40",1.266446294,5.03E-07,8.84E-06,1,8.382685885
ENSMUSG00000022445,Cyp2d26,"cytochrome P450, family 2, subfamily d, polypeptide 26",1.610178691,9.10E-10,3.01E-08,1,11.46704582
ENSMUSG00000016758,Bik,BCL2-interacting killer,2.673474361,0.005900481,0.025489115,1,1.743731363
ENSMUSG00000022437,Samm50,SAMM50 sorting and assembly machinery component,1.532923931,1.22E-10,5.04E-09,1,8.253655602
ENSMUSG00000008690,Ncaph2,"non-SMC condensin II complex, subunit H2",1.017498844,1.85E-05,0.000202838,1,7.236461629
ENSMUSG00000003355,Fkbp11,FK506 binding protein 11,1.301189897,0.013769671,0.04977783,1,4.448530754
ENSMUSG00000067713,Prkag1,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",1.349080554,0.002348951,0.012182304,1,4.954471071
ENSMUSG00000023004,Tuba1b,"tubulin, alpha 1B",1.755505293,1.72E-08,4.34E-07,1,6.11681309
ENSMUSG00000043091,Tuba1c,"tubulin, alpha 1C",2.26065559,2.68E-16,3.01E-14,1,7.241742515
ENSMUSG00000038009,Dnajc22,DnaJ heat shock protein family (Hsp40) member C22,1.408757334,1.19E-10,4.94E-09,1,8.627906846
ENSMUSG00000054619,Mettl7a1,methyltransferase like 7A1,1.3506673,6.89E-09,1.89E-07,1,9.962964643
ENSMUSG00000036305,Rpl39-ps,"ribosomal protein L39, pseudogene",1.083038813,0.000345362,0.002467479,1,6.696029951
ENSMUSG00000005981,Trap1,TNF receptor-associated protein 1,1.029607339,5.64E-07,9.81E-06,1,9.105206989
ENSMUSG00000043140,Tmem186,transmembrane protein 186,1.132536662,0.003788126,0.017861441,1,5.379496547
ENSMUSG00000005846,Rsl1d1,ribosomal L1 domain containing 1,1.150930488,0.000149024,0.00122302,1,6.614775571
ENSMUSG00000079737,3110001I22Rik,RIKEN cDNA 3110001I22 gene,2.170153234,0.006841819,0.028631954,1,2.566207704
ENSMUSG00000022677,Cep20,centrosomal protein 20,2.823999425,1.13E-20,2.87E-18,1,5.510990891
ENSMUSG00000022671,Mzt2,mitotic spindle organizing protein 2,1.835228617,5.90E-07,1.02E-05,1,5.330178586
ENSMUSG00000022766,Serpind1,"serine (or cysteine) peptidase inhibitor, clade D, member 1",1.128981581,3.90E-07,7.04E-06,1,10.83638584
ENSMUSG00000022760,Thap7,THAP domain containing 7,1.029324025,0.006408279,0.027156045,1,5.348326816
ENSMUSG00000041378,Cldn5,claudin 5,1.421936703,0.001425355,0.00801786,1,4.61895194
ENSMUSG00000033918,Parl,"presenilin associated, rhomboid-like",1.995356635,3.79E-14,2.83E-12,1,6.583610717
ENSMUSG00000021018,Polr2h,polymerase (RNA) II (DNA directed) polypeptide H,1.410241617,0.003305752,0.0160068,1,4.709595111
ENSMUSG00000099764,Rps10-ps2,"ribosomal protein S10, pseudogene 2",1.208406163,2.66E-07,4.99E-06,1,8.141867727
ENSMUSG00000004462,Tbccd1,TBCC domain containing 1,1.349418059,5.39E-05,0.000516047,1,6.694162555
ENSMUSG00000022871,Fetub,fetuin beta,1.922211428,1.05E-10,4.38E-09,1,10.21362655
ENSMUSG00000022877,Hrg,histidine-rich glycoprotein,1.224096316,3.87E-06,5.28E-05,1,11.4180573
ENSMUSG00000060459,Kng2,kininogen 2,3.260268424,8.59E-54,1.09E-49,1,9.55015747
ENSMUSG00000090021,Gm6493,predicted gene 6493,1.373702255,0.000115634,0.000988612,1,5.694324329
ENSMUSG00000022884,Eif4a2,eukaryotic translation initiation factor 4A2,2.303924684,4.39E-21,1.19E-18,1,9.880609783
ENSMUSG00000068463,B630019A10Rik,RIKEN cDNA B630019A10 gene,1.169031601,1.17E-07,2.45E-06,1,7.956430443
ENSMUSG00000022885,St6gal1,"beta galactoside alpha 2,6 sialyltransferase 1",1.137464146,8.76E-07,1.43E-05,1,8.205000932
ENSMUSG00000033355,Rtp4,receptor transporter protein 4,2.119131447,2.46E-06,3.53E-05,1,4.500930648
ENSMUSG00000092545,Gm20319,"predicted gene, 20319",1.01081029,0.000438225,0.003020418,1,7.218884053
ENSMUSG00000022528,Hes1,hes family bHLH transcription factor 1,2.142214753,7.38E-05,0.000673728,1,4.424083427
ENSMUSG00000046546,Fam43a,"family with sequence similarity 43, member A",1.2364168,0.003748493,0.017723729,1,4.977596
ENSMUSG00000023791,Pigx,"phosphatidylinositol glycan anchor biosynthesis, class X",1.186669872,0.004800626,0.021720866,1,5.24337986
ENSMUSG00000060636,Rpl35a,ribosomal protein L35A,1.464278135,2.29E-07,4.39E-06,1,6.959151249
ENSMUSG00000086324,Gm15564,predicted gene 15564,2.843405726,0.013769047,0.04977783,1,1.550963504
ENSMUSG00000003955,Fam162a,"family with sequence similarity 162, member A",1.474367219,2.53E-08,6.15E-07,1,6.896845237
ENSMUSG00000075229,Ccdc58,coiled-coil domain containing 58,1.89292143,2.63E-08,6.35E-07,1,6.061645128
ENSMUSG00000022901,Cd86,CD86 antigen,2.495347592,1.25E-05,0.000146183,1,3.205002697
ENSMUSG00000022827,Rabl3,"RAB, member RAS oncogene family-like 3",1.617218822,4.00E-07,7.20E-06,1,5.55802784
ENSMUSG00000022821,Hgd,"homogentisate 1, 2-dioxygenase",1.219209595,1.80E-07,3.57E-06,1,10.96275394
ENSMUSG00000108763,Gm36028,"predicted gene, 36028",2.688697744,0.000425621,0.002949999,1,2.510456781
ENSMUSG00000002847,Pla1a,phospholipase A1 member A,1.682214721,7.05E-11,3.05E-09,1,7.00701176
ENSMUSG00000116903,Gm19522,"predicted gene, 19522",1.878370869,0.002434846,0.012505179,1,3.008452264
ENSMUSG00000022704,Qtrt2,queuine tRNA-ribosyltransferase accessory subunit 2,1.857565583,0.003679578,0.017476965,1,3.449843208
ENSMUSG00000022664,Slc35a5,"solute carrier family 35, member A5",1.049432263,0.000329345,0.002378519,1,6.626736214
ENSMUSG00000033031,Cip2a,cell proliferation regulating inhibitor of protein phosphatase 2A,3.68729961,0.001014981,0.006059071,1,1.49460865
ENSMUSG00000081453,Gm6767,predicted gene 6767,1.944971115,6.99E-09,1.92E-07,1,5.158010133
ENSMUSG00000022751,Nit2,"nitrilase family, member 2",1.429054051,1.29E-08,3.37E-07,1,8.789748099
ENSMUSG00000032932,Hspa13,"heat shock protein 70 family, member 13",1.117866796,0.001548554,0.008604134,1,7.531954797
ENSMUSG00000050299,Gm9843,predicted gene 9843,1.057929143,2.48E-07,4.71E-06,1,8.925699282
ENSMUSG00000090386,Mir99ahg,Mir99a and Mirlet7c-1 host gene (non-protein coding),1.665042529,0.009233406,0.036192442,1,2.827210716
ENSMUSG00000116993,Gm32461,"predicted gene, 32461",2.313214282,1.70E-07,3.41E-06,1,4.882381459
ENSMUSG00000116810,Gm32624,"predicted gene, 32624",2.939179234,0.000846411,0.005196339,1,2.238137772
ENSMUSG00000116845,Gm46546,"predicted gene, 46546",2.454630445,4.79E-08,1.09E-06,1,4.031275002
ENSMUSG00000022982,Sod1,"superoxide dismutase 1, soluble",1.596825757,5.07E-12,2.77E-10,1,10.9970881
ENSMUSG00000022978,Mis18a,MIS18 kinetochore protein A,1.78718331,0.012548103,0.046111518,1,2.988185908
ENSMUSG00000039956,Mrap,melanocortin 2 receptor accessory protein,1.239305325,2.32E-05,0.000246581,1,7.082361816
ENSMUSG00000081176,H3f3a-ps2,"H3.3 histone A, pseudogene 2",2.613228743,8.26E-08,1.80E-06,1,3.546309352
ENSMUSG00000058240,Cryzl1,"crystallin, zeta (quinone reductase)-like 1",1.048267576,0.010199759,0.039217486,1,4.886392817
ENSMUSG00000051989,Smim11,small integral membrane protein 11,1.198853775,0.009380204,0.036650818,1,4.979974883
ENSMUSG00000116846,1810044K17Rik,RIKEN cDNA 1810044K17 gene,2.25157262,0.000167919,0.001354446,1,3.389309637
ENSMUSG00000047109,Cldn14,claudin 14,1.499571115,0.000715731,0.004502932,1,4.536256303
ENSMUSG00000000159,Igsf5,"immunoglobulin superfamily, member 5",1.605652319,9.93E-05,0.000868116,1,4.861745834
ENSMUSG00000068039,Tcp1,t-complex protein 1,1.250978685,8.21E-08,1.79E-06,1,8.498520475
ENSMUSG00000062480,Acat3,acetyl-Coenzyme A acetyltransferase 3,1.668710464,2.57E-10,9.82E-09,1,8.315638891
ENSMUSG00000023832,Acat2,acetyl-Coenzyme A acetyltransferase 2,1.033935719,2.01E-05,0.000217507,1,7.740068699
ENSMUSG00000014769,Psmb1,"proteasome (prosome, macropain) subunit, beta type 1",1.915671014,3.37E-20,7.62E-18,1,8.787112975
ENSMUSG00000116564,Riok2,RIO kinase 2,1.797076792,3.90E-07,7.04E-06,1,6.435729883
ENSMUSG00000053347,Zfp943,zinc finger prtoein 943,1.406062571,0.005345297,0.023621263,1,4.334908975
ENSMUSG00000044501,Zfp758,zinc finger protein 758,2.861222832,0.001694105,0.00929488,1,1.913751852
ENSMUSG00000002617,Zfp40,zinc finger protein 40,4.552143632,0.008423652,0.033769084,1,0
ENSMUSG00000040688,Tbl3,transducin (beta)-like 3,1.210217468,0.00059496,0.003883604,1,5.656297236
ENSMUSG00000044533,Rps2,ribosomal protein S2,1.24230825,5.28E-10,1.87E-08,1,10.08807496
